Unnamed: 0,speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_6,cluster_11,cluster_4,cluster_7,cluster_1,cluster_3,cluster_8,cluster_2,cluster_5,cluster_10,cluster_14,cluster_12,cluster_0,cluster_13,cluster_15,cluster_9,cluster_16,cluster_6_p,cluster_11_p,cluster_4_p,cluster_7_p,cluster_1_p,cluster_3_p,cluster_8_p,cluster_2_p,cluster_5_p,cluster_10_p,cluster_14_p,cluster_12_p,cluster_0_p,cluster_13_p,cluster_15_p,cluster_9_p,cluster_16_p,n
14646,48049680,480023407,BUDD,JAMES,H,CA,M,D,2.0,voting,18840305,1851-05-18,1851,1884,33,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
91609,48047961,480081442,WILLIAMS,JOHN,S,KY,M,D,,voting,18840624,1818-07-10,1818,1884,66,0.0,7,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
82164,48065541,480131925,HALE,EUGENE,S,ME,M,R,,voting,18850227,1836-06-09,1836,1885,49,0.0,0,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
116949,49052361,490026932,WILSON,EPHRAIM,S,MD,M,D,,voting,18860317,1821-12-22,1821,1886,65,0.0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
20034,49062530,490031550,REED,THOMAS,H,ME,M,R,1.0,voting,18860329,1839-10-18,1839,1886,47,4.281379103416149e-06,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
21299,49054491,490033835,MANDERSON,CHARLES,S,NE,M,R,,voting,18860406,1837-02-09,1837,1886,49,0.0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
49717,49061390,490077425,SAYERS,JOSEPH,H,TX,M,D,10.0,voting,18860618,1841-09-23,1841,1886,45,0.0,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.4,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
49742,49061390,490077451,SAYERS,JOSEPH,H,TX,M,D,10.0,voting,18860618,1841-09-23,1841,1886,45,0.0,0,0,4,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.4,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
58774,49048891,490090562,MCMILLAN,SAMUEL,S,MN,M,R,,voting,18860707,1826-02-22,1826,1886,60,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
32180,50050471,500050197,PALMER,THOMAS,S,MI,M,R,,voting,18880508,1830-01-25,1830,1888,58,0.0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
35855,50062170,500055914,GROUT,WILLIAM,H,VT,M,R,2.0,voting,18880523,1836-05-24,1836,1888,52,0.0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
70821,50056220,500108636,MCKENNA,JOSEPH,H,CA,M,R,3.0,voting,18880820,1843-08-10,1843,1888,45,0.0,1,1,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
44318,51054101,510067569,DOLPH,JOSEPH,S,OR,M,R,,voting,18900523,1835-10-19,1835,1890,55,0.0,0,1,5,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0.25,0.5,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
184194,51060420,510088143,MCKINLEY,WILLIAM,H,OH,M,R,18.0,voting,18900624,1843-01-29,1843,1890,47,0.0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
111127,51053251,510172243,REAGAN,JOHN,S,TX,M,D,,voting,18901219,1818-10-08,1818,1890,72,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
181054,51057030,510193800,BRECKINRIDGE,CLIFTON,H,AR,M,D,2.0,voting,18910128,1846-11-22,1846,1891,45,1.239647918975089e-10,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
124679,51054020,510193801,CUTCHEON,BYRON,H,MI,M,R,9.0,voting,18910128,1836-05-11,1836,1891,55,1.5498016822076248e-14,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
164621,51054231,510197243,GIBSON,RANDALL,S,LA,M,D,,voting,18910204,1832-09-10,1832,1891,59,0.0,0,0,12,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.2,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
3324,52063380,520005086,LANHAM,SAMUEL,H,TX,M,D,11.0,voting,18920126,1846-07-04,1846,1892,46,0.0,2,0,0,2,1,1,0,3,0,0,0,1,0,0,0,0,0,0.2,0.0,0.0,0.2,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
37833,52066691,520056745,FRYE,WILLIAM,S,ME,M,R,,voting,18920509,1830-09-02,1830,1892,62,0.0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
39997,52057661,520059649,GRAY,GEORGE,S,DE,M,D,,voting,18920513,1840-05-04,1840,1892,52,0.0,0,0,2,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.5,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
40026,52059051,520059683,CHANDLER,WILLIAM,S,NH,M,R,,voting,18920513,1835-12-28,1835,1892,57,0.0,1,0,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.4,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
59846,52067640,520089844,DE ARMOND,DAVID,H,MO,M,D,12.0,voting,18920712,1844-03-18,1844,1892,48,0.0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
84190,52057491,520126216,FAULKNER,CHARLES,S,WV,M,D,,voting,18930203,1847-09-21,1847,1893,46,0.0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
3108,53061251,530005275,MORRILL,JUSTIN,S,VT,M,R,,voting,18930821,1810-04-14,1810,1893,83,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
20286,53054591,530032320,MCPHERSON,JOHN,S,NJ,M,D,,voting,18931031,1833-05-09,1833,1893,60,0.0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
139678,53063521,530041681,MORGAN,JOHN,S,AL,M,D,,voting,18940104,1824-06-20,1824,1894,70,0.0,2,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
141145,53061751,530065805,ALLEN,WILLIAM,S,NE,M,P,,voting,18940301,1847-01-28,1847,1894,47,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
141584,53063521,530070212,MORGAN,JOHN,S,AL,M,D,,voting,18940309,1824-06-20,1824,1894,70,0.0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
55063,53063880,530090354,TALBERT,WILLIAM,H,SC,M,D,2.0,voting,18940420,1846-10-06,1846,1894,48,0.0020911106595707,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
67476,53062530,530111088,REED,THOMAS,H,ME,M,R,1.0,voting,18940521,1839-10-18,1839,1894,55,0.0013998285131481,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
149816,53061751,530151090,ALLEN,WILLIAM,S,NE,M,P,,voting,18940714,1847-01-28,1847,1894,47,0.0,7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
104594,53058650,530174897,WELLS,OWEN,H,WI,M,D,6.0,voting,18941207,1844-02-04,1844,1894,50,0.0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
119917,53062530,530201063,REED,THOMAS,H,ME,M,R,1.0,voting,18950206,1839-10-18,1839,1895,56,0.0009037364697751,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
133823,53056381,530224845,PEFFER,WILLIAM,S,KS,M,P,,voting,18950302,1831-09-10,1831,1895,64,0.0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5648,54065341,540010687,DANIEL,JOHN,S,VA,M,D,,voting,18960124,1842-09-05,1842,1896,54,0.0,0,0,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
95137,54062621,540012574,STEWART,WILLIAM,S,NV,M,S,,voting,18960130,1827-08-09,1827,1896,69,0.0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
95205,54062621,540013889,STEWART,WILLIAM,S,NV,M,S,,voting,18960201,1827-08-09,1827,1896,69,0.0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
14366,54065750,540024558,LITTLE,JOHN,H,AR,M,D,2.0,voting,18960220,1853-03-15,1853,1896,43,0.0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
46039,54062201,540074286,HAWLEY,JOSEPH,S,CT,M,R,,voting,18960511,1826-10-31,1826,1896,70,0.0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
115801,54059220,540111758,CURTIS,NEWTON,H,NY,M,R,22.0,voting,18970115,1835-05-21,1835,1897,62,0.0,1,0,2,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.1,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
83583,54074330,540133748,FITZGERALD,JOHN,H,MA,M,D,9.0,voting,18970223,1863-02-11,1863,1897,34,0.0,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
136077,55061751,550035793,ALLEN,WILLIAM,S,NE,M,P,,voting,18970706,1847-01-28,1847,1897,50,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
35093,55067640,550057978,DE ARMOND,DAVID,H,MO,M,D,6.0,voting,18980127,1844-03-18,1844,1898,54,0.0,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
35283,55071381,550058311,TILLMAN,BENJAMIN,S,SC,M,D,,voting,18980128,1847-08-11,1847,1898,51,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
56932,55067511,550089940,CLAY,ALEXANDER,S,GA,M,D,,voting,18980329,1853-09-25,1853,1898,45,0.0,1,0,0,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0.1,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
143731,55068421,550106826,PERKINS,GEORGE,S,CA,M,R,,voting,18980425,1839-08-23,1839,1898,59,0.0,3,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0.3,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
74367,55063000,550115373,CORLISS,JOHN,H,MI,M,R,1.0,voting,18980511,1851-06-07,1851,1898,47,0.0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
160084,55060980,550133866,JOHNSON,HENRY,H,IN,M,R,6.0,voting,18980615,1850-10-28,1850,1898,48,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
118133,55059661,550177791,LINDSAY,WILLIAM,S,KY,M,D,,voting,18990217,1835-09-04,1835,1899,64,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
23235,56064931,560036299,SPOONER,JOHN,S,WI,M,R,,voting,19000323,1843-01-06,1843,1900,57,0.0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
44170,56065541,560068033,HALE,EUGENE,S,ME,M,R,,voting,19000509,1836-06-09,1836,1900,64,0.0,3,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
46013,56059051,560070466,CHANDLER,WILLIAM,S,NH,M,R,,voting,19000514,1835-12-28,1835,1900,65,0.0,2,0,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
108610,56061830,560074577,BERRY,ALBERT,H,KY,M,D,6.0,voting,19000519,1836-05-13,1836,1900,64,0.0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
124239,56061740,560139867,ALLEN,JOHN,H,MS,M,D,1.0,voting,19010220,1846-07-08,1846,1901,55,0.0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
112932,56063521,560143666,MORGAN,JOHN,S,AL,M,D,,voting,19010223,1824-06-20,1824,1901,77,0.0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
94882,56064931,560143695,SPOONER,JOHN,S,WI,M,R,,voting,19010223,1843-01-06,1843,1901,58,1.4524298239335114e-13,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
93478,57068421,570059458,PERKINS,GEORGE,S,CA,M,R,,voting,19020514,1839-08-23,1839,1902,63,0.0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.85,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
60691,57067280,570089964,WILEY,ARIOSTO,H,AL,M,D,2.0,voting,19020630,1848-11-06,1848,1902,54,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
79953,57067640,570118736,DE ARMOND,DAVID,H,MO,M,D,6.0,voting,19030210,1844-03-18,1844,1903,59,0.0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7841,58076310,580012349,PARKER,RICHARD,H,NJ,M,R,7.0,voting,19040121,1848-08-06,1848,1904,56,0.0,2,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
28429,58062951,580042449,CARMACK,EDWARD,S,TN,M,D,,voting,19040314,1858-11-05,1858,1904,46,0.0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
39522,58069820,580059152,SULZER,WILLIAM,H,NY,M,D,10.0,voting,19040406,1863-03-18,1863,1904,41,0.0,0,0,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
46226,58064610,580070231,LIVERNASH,EDWARD,H,CA,M,D,4.0,voting,19040422,1866-02-14,1866,1904,38,0.0,0,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
85646,58064681,580071680,MCCREARY,JAMES,S,KY,M,D,,voting,19040425,1838-07-08,1838,1904,66,1.309692557365576e-08,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
85672,58064681,580072309,MCCREARY,JAMES,S,KY,M,D,,voting,19040426,1838-07-08,1838,1904,66,0.0,0,1,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
85674,58064681,580072315,MCCREARY,JAMES,S,KY,M,D,,voting,19040426,1838-07-08,1838,1904,66,0.0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
47758,58062511,580072403,QUARLES,JOSEPH,S,WI,M,R,,voting,19040426,1843-12-16,1843,1904,61,0.0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
47846,58062511,580072507,QUARLES,JOSEPH,S,WI,M,R,,voting,19040426,1843-12-16,1843,1904,61,0.0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
47854,58065541,580072516,HALE,EUGENE,S,ME,M,R,,voting,19040426,1836-06-09,1836,1904,68,0.2587525185568858,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
47856,58062511,580072519,QUARLES,JOSEPH,S,WI,M,R,,voting,19040426,1843-12-16,1843,1904,61,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
