speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_1,cluster_3,cluster_5,cluster_6,cluster_9,cluster_13,cluster_7,cluster_8,cluster_12,cluster_4,cluster_2,cluster_11,cluster_10,cluster_0_p,cluster_1_p,cluster_3_p,cluster_5_p,cluster_6_p,cluster_9_p,cluster_13_p,cluster_7_p,cluster_8_p,cluster_12_p,cluster_4_p,cluster_2_p,cluster_11_p,cluster_10_p,n
5264,430102579,DAWES,HENRY,H,MA,M,R,11.0,voting,18750218,1816-10-30,1816,1875,59,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6669,430104596,FRYE,WILLIAM,H,ME,M,R,2.0,voting,18750220,1830-09-02,1830,1875,45,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,430113451,HALE,EUGENE,H,ME,M,R,5.0,voting,18750301,1836-06-09,1836,1875,39,0.0,0,0,1,6,0,0,0,2,1,0,0,0,0,0,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,10
4822,430118560,CONGER,OMAR,H,MI,M,R,7.0,voting,18750303,1818-04-01,1818,1875,57,0.0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
4517,440032766,TERRY,WILLIAM,H,VA,M,D,9.0,voting,18760419,1824-08-14,1824,1876,52,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4608,440033742,HENDEE,GEORGE,H,VT,M,R,3.0,voting,18760424,1832-11-30,1832,1876,44,0.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,440039903,HALE,EUGENE,H,ME,M,R,5.0,voting,18760522,1836-06-09,1836,1876,40,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4408,440045708,BOOTH,NEWTON,S,CA,M,R,,voting,18760608,1825-12-30,1825,1876,51,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4800,440061625,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18760713,1831-11-19,1831,1876,45,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,440069950,CONKLING,ROSCOE,S,NY,M,R,,voting,18760802,1829-10-30,1829,1876,47,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4521,440076389,TOWNSEND,WASHINGTON,H,PA,M,R,6.0,voting,18760810,1813-01-20,1813,1876,63,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4553,450015981,BAILEY,JAMES,S,TN,M,D,,voting,18780114,1822-08-15,1822,1878,56,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4665,450017578,TOWNSEND,MARTIN,H,NY,M,R,17.0,voting,18780123,1810-02-06,1810,1878,68,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5027,450017775,LAMAR,LUCIUS,S,MS,M,D,,voting,18780124,1825-09-17,1825,1878,53,0.0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9642857142857143,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
4869,450018878,JOYCE,CHARLES,H,VT,M,R,1.0,voting,18780126,1830-01-30,1830,1878,48,0.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4989,450020843,EATON,WILLIAM,S,CT,M,D,,voting,18780205,1816-10-11,1816,1878,62,0.0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,450021265,THURMAN,ALLEN,S,OH,M,D,,voting,18780206,1813-11-13,1813,1878,65,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4542,450021986,WITHERS,ROBERT,S,VA,M,D,,voting,18780208,1821-09-18,1821,1878,57,0.0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
4311,450023285,MERRIMON,AUGUSTUS,S,NC,M,D,,voting,18780213,1830-09-15,1830,1878,48,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,450023357,SARGENT,AARON,S,CA,M,R,,voting,18780213,1827-09-28,1827,1878,51,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,450025877,EDMUNDS,GEORGE,S,VT,M,R,,voting,18780215,1828-02-01,1828,1878,50,0.0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6554,450034694,HALE,EUGENE,H,ME,M,R,5.0,voting,18780312,1836-06-09,1836,1878,42,0.0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,450041980,SARGENT,AARON,S,CA,M,R,,voting,18780402,1827-09-28,1827,1878,51,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4588,450056078,FENN,STEPHEN,H,ID,M,D,-1.0,nonvoting,18780430,1820-03-28,1820,1878,58,0.0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5367,450056288,BECK,JAMES,S,KY,M,D,,voting,18780501,1822-02-13,1822,1878,56,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,450056294,BECK,JAMES,S,KY,M,D,,voting,18780501,1822-02-13,1822,1878,56,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4613,450058206,ITTNER,ANTHONY,H,MO,M,R,1.0,voting,18780503,1837-10-08,1837,1878,41,0.0,3,8,0,0,0,0,0,9,0,0,0,0,0,0,0.15,0.4,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,20
4800,450059626,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18780506,1831-11-19,1831,1878,47,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5034,450068133,MAGINNIS,MARTIN,H,MT,M,D,-1.0,nonvoting,18780523,1841-10-27,1841,1878,37,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4865,450070350,JONES,CHARLES,S,FL,M,D,,voting,18780527,1834-12-24,1834,1878,44,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6628,450074336,WHYTE,WILLIAM,S,MD,M,D,,voting,18780604,1824-08-09,1824,1878,54,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4967,450076027,BUCKNER,AYLETT,H,MO,M,D,13.0,voting,18780605,1816-12-14,1816,1878,62,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4408,450112094,BOOTH,NEWTON,S,CA,M,R,,voting,18790213,1825-12-30,1825,1879,54,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,450112719,CONKLING,ROSCOE,S,NY,M,R,,voting,18790214,1829-10-30,1829,1879,50,4.3249544237882206e-12,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4807,450134758,ATKINS,JOHN,H,TN,M,D,8.0,voting,18790303,1825-06-04,1825,1879,54,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6042,460008146,MCKINLEY,WILLIAM,H,OH,M,R,16.0,voting,18790418,1843-01-29,1843,1879,36,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4705,460014010,CLAFLIN,WILLIAM,H,MA,M,R,8.0,voting,18790507,1818-03-06,1818,1879,61,0.0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5685,460014333,MILLS,ROGER,H,TX,M,D,4.0,voting,18790508,1832-03-30,1832,1879,47,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6253,460015188,REED,THOMAS,H,ME,M,R,1.0,voting,18790510,1839-10-18,1839,1879,40,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4811,460015212,BOWMAN,SELWYN,H,MA,M,R,5.0,voting,18790510,1840-05-11,1840,1879,39,0.0,20,5,0,0,2,1,0,0,0,0,0,0,0,0,0.7142857142857143,0.17857142857142858,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
4460,460016422,KERNAN,FRANCIS,S,NY,M,D,,voting,18790514,1816-01-14,1816,1879,63,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4700,460018475,BRIGHT,JOHN,H,TN,M,D,5.0,voting,18790517,1817-01-20,1817,1879,62,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
7544,460018520,CANNON,JOSEPH,H,IL,M,R,14.0,voting,18790517,1836-05-07,1836,1879,43,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6352,460044959,MORGAN,JOHN,S,AL,M,D,,voting,18791217,1824-06-20,1824,1879,55,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4579,460048474,DAVIS,HENRY,S,WV,M,D,,voting,18800119,1823-11-16,1823,1880,57,0.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,9
5367,460049260,BECK,JAMES,S,KY,M,D,,voting,18800121,1822-02-13,1822,1880,58,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4725,460069063,FELTON,WILLIAM,H,GA,M,I,7.0,voting,18800320,1823-06-19,1823,1880,57,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5367,460073833,BECK,JAMES,S,KY,M,D,,voting,18800330,1822-02-13,1822,1880,58,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5175,460075796,LOGAN,JOHN,S,IL,M,R,,voting,18800402,1826-02-09,1826,1880,54,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4985,460077427,DIBRELL,GEORGE,H,TN,M,D,3.0,voting,18800406,1822-04-12,1822,1880,58,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6806,460079558,KEIFER,JOSEPH,H,OH,M,R,4.0,voting,18800410,1836-01-30,1836,1880,44,0.0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,460083841,BLAINE,JAMES,S,ME,M,R,,voting,18800419,1830-01-31,1830,1880,50,0.0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2727272727272727,0.0,0.36363636363636365,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
6352,460095411,MORGAN,JOHN,S,AL,M,D,,voting,18800507,1824-06-20,1824,1880,56,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5062,460102916,ROBINSON,GEORGE,H,MA,M,R,11.0,voting,18800519,1834-01-20,1834,1880,46,0.0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4797,460103890,WRIGHT,HENDRICK,H,PA,M,N,12.0,voting,18800520,1808-04-24,1808,1880,72,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6184,460113606,BLAND,RICHARD,H,MO,M,D,5.0,voting,18800602,1835-08-19,1835,1880,45,2.0350661911565853e-07,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6327,460130582,HOAR,GEORGE,S,MA,M,R,,voting,18801222,1826-08-29,1826,1880,54,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,460130609,CONKLING,ROSCOE,S,NY,M,R,,voting,18801222,1829-10-30,1829,1880,51,0.0,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5015,460138116,HORR,ROSWELL,H,MI,M,R,8.0,voting,18810118,1830-11-26,1830,1881,51,0.0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4897,460139239,NEAL,HENRY,H,OH,M,R,12.0,voting,18810120,1828-08-25,1828,1881,53,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4714,460141796,DAVIS,HORACE,H,CA,M,R,1.0,voting,18810125,1831-03-16,1831,1881,50,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5684,460143835,HUNTON,EPPA,H,VA,M,D,8.0,voting,18810129,1822-09-22,1822,1881,59,0.0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
4610,470005036,HILL,BENJAMIN,S,GA,M,D,,voting,18810413,1823-09-14,1823,1881,58,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5116,470005929,BROWN,JOSEPH,S,GA,M,D,,voting,18810420,1821-04-15,1821,1881,60,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,470011159,MORGAN,JOHN,S,AL,M,D,,voting,18811220,1824-06-20,1824,1881,57,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5116,470014188,BROWN,JOSEPH,S,GA,M,D,,voting,18820118,1821-04-15,1821,1882,61,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
