speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_2,cluster_8,cluster_5,cluster_6,cluster_1,cluster_3,cluster_4,cluster_0,cluster_13,cluster_7,cluster_9,cluster_10,cluster_15,cluster_11,cluster_14,cluster_12,cluster_2_p,cluster_8_p,cluster_5_p,cluster_6_p,cluster_1_p,cluster_3_p,cluster_4_p,cluster_0_p,cluster_13_p,cluster_7_p,cluster_9_p,cluster_10_p,cluster_15_p,cluster_11_p,cluster_14_p,cluster_12_p,n
5434,430079403,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18741208,1814-04-12,1814,1874,60,0.0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4026,430085375,SCHURZ,CARL,S,MO,M,L,,voting,18750111,1829-03-02,1829,1875,46,0.0,0,1,0,1,1,0,3,1,0,3,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.1,0.0,0.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430091252,THURMAN,ALLEN,S,OH,M,D,,voting,18750127,1813-11-13,1813,1875,62,0.0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6527,430095978,BURROWS,JULIUS,H,MI,M,R,4.0,voting,18750204,1837-01-09,1837,1875,38,0.0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,430100631,SARGENT,AARON,S,CA,M,R,,voting,18750215,1827-09-28,1827,1875,48,0.0,0,0,0,1,6,0,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,430100961,SARGENT,AARON,S,CA,M,R,,voting,18750216,1827-09-28,1827,1875,48,0.0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4260,430101351,FERRY,ORRIS,S,CT,M,R,,voting,18750217,1823-08-15,1823,1875,52,0.0,1,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,430102901,SARGENT,AARON,S,CA,M,R,,voting,18750219,1827-09-28,1827,1875,48,0.0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4491,430111476,PIERCE,HENRY,H,MA,M,R,3.0,voting,18750227,1825-08-23,1825,1875,50,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4302,440000300,MCCREERY,THOMAS,S,KY,M,D,,voting,18750312,1816-12-12,1816,1875,59,0.0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4281,440000620,HOWE,TIMOTHY,S,WI,M,R,,voting,18750316,1816-02-24,1816,1875,59,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4225,440001062,BOGY,LEWIS,S,MO,M,D,,voting,18750322,1813-04-09,1813,1875,62,0.0,2,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,440001133,THURMAN,ALLEN,S,OH,M,D,,voting,18750323,1813-11-13,1813,1875,62,0.0,1,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4463,440003278,KEY,DAVID,S,TN,M,D,,voting,18760111,1824-01-27,1824,1876,52,0.0,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,440003537,THURMAN,ALLEN,S,OH,M,D,,voting,18760112,1813-11-13,1813,1876,63,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4687,440005751,BAKER,JOHN,H,IN,M,R,13.0,voting,18760122,1832-02-28,1832,1876,44,0.0,0,0,1,1,0,0,6,0,2,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4865,440010758,JONES,CHARLES,S,FL,M,D,,voting,18760211,1834-12-24,1834,1876,42,0.0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,440020552,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18760316,1814-04-12,1814,1876,62,0.0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4858,440039388,HOUSE,JOHN,H,TN,M,D,6.0,voting,18760518,1827-01-09,1827,1876,49,0.0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4657,440050258,STENGER,WILLIAM,H,PA,M,D,18.0,voting,18760621,1840-02-13,1840,1876,36,0.0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,440064706,EDMUNDS,GEORGE,S,VT,M,R,,voting,18760719,1828-02-01,1828,1876,48,0.0,1,0,0,0,9,1,0,8,0,0,1,0,0,0,0,0,0.05,0.0,0.0,0.0,0.45,0.05,0.0,0.4,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20
4871,440071080,KNOTT,JAMES,H,KY,M,D,4.0,voting,18760803,1830-08-29,1830,1876,46,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,440084966,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18761216,1814-04-12,1814,1876,62,0.0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4609,440084979,HEREFORD,FRANK,H,WV,M,D,3.0,voting,18761216,1825-07-04,1825,1876,51,0.0,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4635,440087501,PHILLIPS,WILLIAM,H,KS,M,R,1.0,voting,18770104,1824-01-14,1824,1877,53,0.0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,440092619,SHERMAN,JOHN,S,OH,M,R,,voting,18770123,1823-05-10,1823,1877,54,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4989,440092952,EATON,WILLIAM,S,CT,M,D,,voting,18770124,1816-10-11,1816,1877,61,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4989,440092956,EATON,WILLIAM,S,CT,M,D,,voting,18770124,1816-10-11,1816,1877,61,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,440092983,EDMUNDS,GEORGE,S,VT,M,R,,voting,18770124,1828-02-01,1828,1877,49,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,440094582,THURMAN,ALLEN,S,OH,M,D,,voting,18770130,1813-11-13,1813,1877,64,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4205,440095008,WEST,JOSEPH,S,LA,M,R,,voting,18770131,1822-09-19,1822,1877,55,0.0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4205,440095010,WEST,JOSEPH,S,LA,M,R,,voting,18770131,1822-09-19,1822,1877,55,0.017533661689131,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,440108515,INGALLS,JOHN,S,KS,M,R,,voting,18770227,1833-12-29,1833,1877,44,0.0,0,0,0,0,0,1,7,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4547,450004517,CHAFFEE,JEROME,S,CO,M,R,,voting,18771113,1825-04-17,1825,1877,52,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5391,450004720,COKE,RICHARD,S,TX,M,D,,voting,18771114,1829-03-13,1829,1877,48,0.0,0,0,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5285,450013023,HISCOCK,FRANK,H,NY,M,R,25.0,voting,18771212,1834-09-06,1834,1877,43,0.0,3,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4849,450016911,HARDENBERGH,AUGUSTUS,H,NJ,M,D,7.0,voting,18780118,1830-05-18,1830,1878,48,0.0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5027,450017775,LAMAR,LUCIUS,S,MS,M,D,,voting,18780124,1825-09-17,1825,1878,53,0.0,1,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0.05,0.0,0.0,0.0,0.45,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4542,450021979,WITHERS,ROBERT,S,VA,M,D,,voting,18780208,1821-09-18,1821,1878,57,0.0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5391,450022617,COKE,RICHARD,S,TX,M,D,,voting,18780211,1829-03-13,1829,1878,49,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10
4930,450023177,STEPHENS,ALEXANDER,H,GA,M,D,8.0,voting,18780212,1812-02-11,1812,1878,66,0.0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,450026856,INGALLS,JOHN,S,KS,M,R,,voting,18780219,1833-12-29,1833,1878,45,0.0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4927,450028258,SPARKS,WILLIAM,H,IL,M,D,16.0,voting,18780221,1828-11-19,1828,1878,50,0.0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5733,450034467,COVERT,JAMES,H,NY,M,D,1.0,voting,18780311,1842-09-02,1842,1878,36,0.0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,450044874,EDMUNDS,GEORGE,S,VT,M,R,,voting,18780409,1828-02-01,1828,1878,50,1.2326627569881394e-05,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,450052444,COX,SAMUEL,H,NY,M,D,6.0,voting,18780423,1824-09-30,1824,1878,54,0.0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6125,450065768,MORRILL,JUSTIN,S,VT,M,R,,voting,18780520,1810-04-14,1810,1878,68,0.0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4647,450074005,ROBERTS,CHARLES,H,MD,M,D,2.0,voting,18780603,1842-04-19,1842,1878,36,0.0,1,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,450084789,THURMAN,ALLEN,S,OH,M,D,,voting,18780613,1813-11-13,1813,1878,65,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4528,450097315,WALLACE,WILLIAM,S,PA,M,D,,voting,18781217,1827-11-28,1827,1878,51,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4578,450101197,DAVIS,DAVID,S,IL,M,I,,voting,18790117,1815-03-09,1815,1879,64,0.0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4578,450101201,DAVIS,DAVID,S,IL,M,I,,voting,18790117,1815-03-09,1815,1879,64,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4609,450113400,HEREFORD,FRANK,S,WV,M,D,,voting,18790215,1825-07-04,1825,1879,54,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,450121624,INGALLS,JOHN,S,KS,M,R,,voting,18790224,1833-12-29,1833,1879,46,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4861,460002724,HUMPHREY,HERMAN,H,WI,M,R,7.0,voting,18790401,1830-03-14,1830,1879,49,0.0,2,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4702,460004162,CARPENTER,MATTHEW,S,WI,M,R,,voting,18790408,1824-12-22,1824,1879,55,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,460007817,VOORHEES,DANIEL,S,IN,M,D,,voting,18790417,1827-09-26,1827,1879,52,0.0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4865,460009337,JONES,CHARLES,S,FL,M,D,,voting,18790423,1834-12-24,1834,1879,45,0.0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4861,460009850,HUMPHREY,HERMAN,H,WI,M,R,7.0,voting,18790423,1830-03-14,1830,1879,49,0.0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4716,460010243,DE LA MATYR,GILBERT,H,IN,M,N,7.0,voting,18790424,1825-07-08,1825,1879,54,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,460012944,EDMUNDS,GEORGE,S,VT,M,R,,voting,18790506,1828-02-01,1828,1879,51,0.0001675252320424,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4967,460016249,BUCKNER,AYLETT,H,MO,M,D,13.0,voting,18790513,1816-12-14,1816,1879,63,0.0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4956,460018405,BELFORD,JAMES,H,CO,M,R,1.0,voting,18790517,1837-09-28,1837,1879,42,0.0,0,0,0,0,1,1,6,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,460018717,BLAINE,JAMES,S,ME,M,R,,voting,18790519,1830-01-31,1830,1879,49,0.0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,460024454,CALL,WILKINSON,S,FL,M,D,,voting,18790528,1834-01-09,1834,1879,45,0.0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6125,460047987,MORRILL,JUSTIN,S,VT,M,R,,voting,18800115,1810-04-14,1810,1880,70,0.0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4716,460055421,DE LA MATYR,GILBERT,H,IN,M,N,7.0,voting,18800214,1825-07-08,1825,1880,55,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5057,460058343,PRYOR,LUKE,S,AL,M,D,,voting,18800225,1820-07-05,1820,1880,60,0.0,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4610,460069164,HILL,BENJAMIN,S,GA,M,D,,voting,18800322,1823-09-14,1823,1880,57,0.0,1,0,0,0,6,1,11,1,0,0,0,0,0,0,0,0,0.05,0.0,0.0,0.0,0.3,0.05,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4800,460078633,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18800408,1831-11-19,1831,1880,49,0.0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,460117737,MAXEY,SAMUEL,S,TX,M,D,,voting,18800608,1825-03-30,1825,1880,55,0.0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5027,460122643,LAMAR,LUCIUS,S,MS,M,D,,voting,18800612,1825-09-17,1825,1880,55,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4553,460128529,BAILEY,JAMES,S,TN,M,D,,voting,18801217,1822-08-15,1822,1880,58,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,460130613,CONKLING,ROSCOE,S,NY,M,R,,voting,18801222,1829-10-30,1829,1880,51,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,460132141,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18810106,1814-04-12,1814,1881,67,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4787,460134868,STEVENSON,ADLAI,H,IL,M,D,13.0,voting,18810112,1835-10-23,1835,1881,46,0.0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
